fname,label
c1762185.wav,Saxophone
c17bc5bb.wav,Hi-hat
c1948f24.wav,Saxophone
c1bc9813.wav,Violin_or_fiddle
c1c3c8b9.wav,Saxophone
c1f18487.wav,Saxophone
c23b101e.wav,Acoustic_guitar
c24167e4.wav,Flute
c25d70ce.wav,Violin_or_fiddle
c294590a.wav,Clarinet
c29fe4f2.wav,Double_bass
c2faa1c6.wav,Acoustic_guitar
c301b5ed.wav,Violin_or_fiddle
c304193d.wav,Flute
c3263833.wav,Flute
c33d0c95.wav,Flute
c36003ab.wav,Flute
c3846bb1.wav,Bass_drum
c39789a7.wav,Cello
c3c790fe.wav,Clarinet
c3dc55ab.wav,Cello
c3e4c395.wav,Hi-hat
c3f66c65.wav,Snare_drum
c402456b.wav,Saxophone
c40632d7.wav,Saxophone
c41c1d11.wav,Double_bass
c4205b3b.wav,Cello
c42136fb.wav,Cello
c424d929.wav,Saxophone
c43699cd.wav,Acoustic_guitar
c447910b.wav,Clarinet
c45ed547.wav,Acoustic_guitar
c47d0b09.wav,Flute
c4ed0194.wav,Violin_or_fiddle
c5064313.wav,Acoustic_guitar
c51a8fe2.wav,Acoustic_guitar
c53a217e.wav,Hi-hat
c53face5.wav,Acoustic_guitar
c54e1c25.wav,Cello
c56ad7af.wav,Violin_or_fiddle
c5a4c731.wav,Flute
c5b9391c.wav,Double_bass
c5d7ce42.wav,Snare_drum
c5d965d5.wav,Snare_drum
c613376f.wav,Bass_drum
c63f6883.wav,Flute
c644852c.wav,Saxophone
c66094de.wav,Saxophone
c67cb855.wav,Cello
c6831568.wav,Double_bass
c683f28f.wav,Flute
c684afce.wav,Snare_drum
c685f05f.wav,Saxophone
c6865306.wav,Violin_or_fiddle
c6a138c3.wav,Double_bass
c6e2218c.wav,Flute
c6f2940d.wav,Acoustic_guitar
c6f4b277.wav,Cello
c7084f84.wav,Clarinet
c71357b7.wav,Cello
c7282ede.wav,Saxophone
c7497700.wav,Hi-hat
c74ea973.wav,Double_bass
c7846d27.wav,Acoustic_guitar
c7c19fb5.wav,Flute
c7cb26e7.wav,Cello
c7d81f1b.wav,Cello
c7e780c7.wav,Violin_or_fiddle
c7ff089f.wav,Double_bass
c81bd883.wav,Flute
c82722e0.wav,Flute
c835e32a.wav,Cello
c83c23ce.wav,Clarinet
c83e0fa1.wav,Double_bass
c840804f.wav,Double_bass
c84df40e.wav,Double_bass
c8859669.wav,Hi-hat
c88c6a4b.wav,Flute
c8bb8a34.wav,Saxophone
c8c117dc.wav,Violin_or_fiddle
c8c8c6b5.wav,Snare_drum
c8ecbbfd.wav,Snare_drum
c8faa3e3.wav,Saxophone
c9023cd9.wav,Cello
c939ba79.wav,Clarinet
c958109f.wav,Violin_or_fiddle
c9a1c2b7.wav,Cello
c9babb89.wav,Clarinet
c9bdeeb3.wav,Clarinet
c9c95706.wav,Cello
c9e97784.wav,Violin_or_fiddle
c9f4878c.wav,Double_bass
c9fb642d.wav,Violin_or_fiddle
ca348cbb.wav,Double_bass
ca8653d2.wav,Flute
ca947135.wav,Cello
cac7dcf1.wav,Acoustic_guitar
cad60985.wav,Snare_drum
cae0d841.wav,Snare_drum
cb1e99b6.wav,Snare_drum
cb3f85e2.wav,Bass_drum
cb6d6563.wav,Violin_or_fiddle
cb8022d1.wav,Clarinet
cb943e69.wav,Snare_drum
cba68348.wav,Clarinet
cba78947.wav,Double_bass
cbbe9476.wav,Saxophone
cbc8d551.wav,Cello
cbecbb18.wav,Saxophone
cbfa5759.wav,Snare_drum
cc046f8d.wav,Acoustic_guitar
cc5662e7.wav,Flute
cc6302f2.wav,Snare_drum
cc706d6c.wav,Hi-hat
cc7dc6fa.wav,Cello
cc9ddcf7.wav,Cello
cccd5be2.wav,Flute
cd2656b2.wav,Hi-hat
cd40bd32.wav,Clarinet
cd5562d2.wav,Double_bass
cd7f12cc.wav,Flute
cd939e21.wav,Saxophone
cd9444a0.wav,Violin_or_fiddle
cda1ce11.wav,Hi-hat
cdb6724a.wav,Cello
cdbc82ee.wav,Cello
cdc5fe8e.wav,Violin_or_fiddle
cdeece57.wav,Violin_or_fiddle
ce285598.wav,Flute
ce34b933.wav,Acoustic_guitar
ce36b5f8.wav,Hi-hat
ce3f3400.wav,Bass_drum
ce55ed9f.wav,Bass_drum
ce65d6b5.wav,Clarinet
ce75b5ce.wav,Bass_drum
ceca4273.wav,Violin_or_fiddle
cee316e2.wav,Bass_drum
cf09ca4f.wav,Saxophone
cf20556b.wav,Acoustic_guitar
cf2343c6.wav,Acoustic_guitar
cf2877fe.wav,Double_bass
cf59ffba.wav,Snare_drum
cf810e55.wav,Double_bass
cf9f9d32.wav,Cello
cfa61a1d.wav,Acoustic_guitar
cfb55e4a.wav,Acoustic_guitar
cfb9c5fd.wav,Violin_or_fiddle
cfc76f15.wav,Flute
cfcf57f8.wav,Clarinet
cfdbf38b.wav,Hi-hat
cfecfc4e.wav,Double_bass
d00f9207.wav,Clarinet
d01cbcc8.wav,Hi-hat
d0219079.wav,Clarinet
d038c1e3.wav,Acoustic_guitar
d04475f7.wav,Double_bass
d07b3486.wav,Snare_drum
d0826760.wav,Violin_or_fiddle
d0d0249f.wav,Violin_or_fiddle
d0f3df9a.wav,Cello
d0ff69e9.wav,Hi-hat
d1012c2e.wav,Cello
d103891d.wav,Snare_drum
d126054d.wav,Violin_or_fiddle
d14f5df1.wav,Flute
d176b95e.wav,Cello
d18590d1.wav,Clarinet
d18c15c1.wav,Hi-hat
d19c1764.wav,Double_bass
d19cc6d8.wav,Cello
d1c030b4.wav,Snare_drum
d1c0cab6.wav,Saxophone
d1dec8ef.wav,Cello
d1ed5162.wav,Acoustic_guitar
d2012499.wav,Clarinet
d22a5883.wav,Hi-hat
d2408c48.wav,Flute
d245ed75.wav,Cello
d270f595.wav,Clarinet
d275b534.wav,Flute
d2ac02df.wav,Clarinet
d2b195bb.wav,Clarinet
d2cd80eb.wav,Cello
d2d076a3.wav,Saxophone
d328db67.wav,Cello
d33f38e9.wav,Hi-hat
d356b7a6.wav,Double_bass
d3582a01.wav,Acoustic_guitar
d3680645.wav,Cello
d390f367.wav,Double_bass
d3a64b56.wav,Double_bass
d3fe92d2.wav,Double_bass
d425d7b8.wav,Double_bass
d4b68bb1.wav,Bass_drum
d4bc030d.wav,Cello
d4bd0cce.wav,Cello
d4d11498.wav,Violin_or_fiddle
d4eea1c4.wav,Snare_drum
d53d97e5.wav,Double_bass
d56d9904.wav,Saxophone
d57f368b.wav,Double_bass
d5cd5497.wav,Clarinet
d5f52814.wav,Violin_or_fiddle
d5fc9f70.wav,Violin_or_fiddle
d6144e01.wav,Violin_or_fiddle
d6178af9.wav,Hi-hat
d61a6f87.wav,Double_bass
d61ab790.wav,Saxophone
d61f1a92.wav,Cello
d62edca5.wav,Bass_drum
d63ed02d.wav,Acoustic_guitar
d6665734.wav,Saxophone
d668e7f7.wav,Saxophone
d6691f17.wav,Saxophone
d67a9e5a.wav,Bass_drum
d6854eb4.wav,Hi-hat
d698b6bd.wav,Snare_drum
d7050320.wav,Double_bass
d7137371.wav,Clarinet
d7371221.wav,Cello
d73efc33.wav,Violin_or_fiddle
d79b9208.wav,Violin_or_fiddle
d7b534d3.wav,Hi-hat
d7e56425.wav,Cello
d8013141.wav,Acoustic_guitar
d83456f2.wav,Violin_or_fiddle
d84c8c43.wav,Violin_or_fiddle
d8697523.wav,Acoustic_guitar
d8a257e5.wav,Acoustic_guitar
d8ac74e8.wav,Acoustic_guitar
d8e833f0.wav,Hi-hat
d901468d.wav,Cello
d910a8c7.wav,Cello
d914225a.wav,Violin_or_fiddle
d94c94f0.wav,Saxophone
d9540472.wav,Violin_or_fiddle
d967c126.wav,Snare_drum
d9824b7b.wav,Cello
d98e6689.wav,Clarinet
d99b648a.wav,Clarinet
d9a58d0c.wav,Violin_or_fiddle
d9cb51e2.wav,Violin_or_fiddle
da1330e0.wav,Violin_or_fiddle
da2f1e87.wav,Clarinet
da3f8050.wav,Hi-hat
da4b0379.wav,Hi-hat
da6b010f.wav,Acoustic_guitar
da7bd5da.wav,Flute
da8603bf.wav,Cello
da8b8b06.wav,Cello
da8ea649.wav,Double_bass
daaed7b1.wav,Acoustic_guitar
dae936cc.wav,Violin_or_fiddle
daf478bb.wav,Double_bass
daf5af0a.wav,Violin_or_fiddle
db3ced72.wav,Flute
db68b704.wav,Violin_or_fiddle
db82f4e8.wav,Flute
db9a04ba.wav,Clarinet
db9d4d18.wav,Acoustic_guitar
dba08cf8.wav,Bass_drum
dba6817d.wav,Saxophone
dc159b76.wav,Clarinet
dc173173.wav,Bass_drum
dc1af797.wav,Flute
dc24f2cd.wav,Cello
dc4fbece.wav,Violin_or_fiddle
dc51a8b4.wav,Double_bass
dc5b2215.wav,Double_bass
dc5be9d7.wav,Cello
dc6676ff.wav,Flute
dc7e791d.wav,Saxophone
dc981a38.wav,Clarinet
dca7052f.wav,Acoustic_guitar
dcc21853.wav,Saxophone
dcc7acba.wav,Clarinet
dcd37383.wav,Saxophone
dd043345.wav,Acoustic_guitar
dd1d9afd.wav,Acoustic_guitar
dd5411fe.wav,Double_bass
dd67b8a9.wav,Clarinet
dd70a377.wav,Bass_drum
ddaccdb7.wav,Saxophone
dde05348.wav,Acoustic_guitar
dde416c6.wav,Clarinet
dde4bb79.wav,Double_bass
ddf23920.wav,Clarinet
de0131f0.wav,Clarinet
de06cab6.wav,Violin_or_fiddle
de0debf5.wav,Snare_drum
de218c28.wav,Cello
de2b8ade.wav,Acoustic_guitar
de4a8fc0.wav,Bass_drum
de6ee8f7.wav,Acoustic_guitar
de7758c6.wav,Violin_or_fiddle
de77f91e.wav,Saxophone
de86df69.wav,Clarinet
de941b74.wav,Saxophone
de99b2d9.wav,Flute
de9a384f.wav,Hi-hat
deb2681b.wav,Cello
deb87700.wav,Double_bass
dec1d656.wav,Flute
dec805ea.wav,Hi-hat
dee0d5ac.wav,Violin_or_fiddle
df0573f3.wav,Clarinet
df61608d.wav,Hi-hat
df630658.wav,Snare_drum
dfb8afae.wav,Flute
dfbeefb5.wav,Saxophone
dfc4a855.wav,Clarinet
e072c537.wav,Bass_drum
e087f227.wav,Flute
e09acb52.wav,Violin_or_fiddle
e09cc30b.wav,Clarinet
e0c92985.wav,Double_bass
e0ecd1a6.wav,Double_bass
e109a206.wav,Acoustic_guitar
e12a53d6.wav,Clarinet
e1b646bb.wav,Flute
e20a6908.wav,Acoustic_guitar
e262d05e.wav,Clarinet
e2b0c7d4.wav,Cello
e2b6a59f.wav,Flute
e2c0318f.wav,Clarinet
e2c205ac.wav,Cello
e2cf6d59.wav,Saxophone
e2d993ec.wav,Cello
e2eaa1f9.wav,Hi-hat
e2fa3ed3.wav,Clarinet
e3086961.wav,Violin_or_fiddle
e3496042.wav,Hi-hat
e35c9a8a.wav,Saxophone
e3a31aa0.wav,Double_bass
e3bf4182.wav,Double_bass
e3f479f3.wav,Violin_or_fiddle
e43f7db2.wav,Clarinet
e493b9b6.wav,Flute
e4958adc.wav,Snare_drum
e4ece500.wav,Acoustic_guitar
e5083445.wav,Flute
e5091777.wav,Flute
e51e1770.wav,Clarinet
e55c5160.wav,Cello
e5639c51.wav,Clarinet
e59668cc.wav,Violin_or_fiddle
e596d889.wav,Acoustic_guitar
e5c11a2e.wav,Clarinet
e5e0718b.wav,Double_bass
e6237f2d.wav,Violin_or_fiddle
e62d770e.wav,Cello
e6597186.wav,Double_bass
e65d5fd1.wav,Clarinet
e6718362.wav,Violin_or_fiddle
e67a63c6.wav,Hi-hat
e6a72f99.wav,Violin_or_fiddle
e6b9cdfc.wav,Snare_drum
e6f59785.wav,Double_bass
e700e426.wav,Violin_or_fiddle
e70c41d4.wav,Cello
e70e5619.wav,Double_bass
e71cde85.wav,Clarinet
e743f730.wav,Acoustic_guitar
e748539a.wav,Double_bass
e75c2db8.wav,Flute
e7a086ca.wav,Hi-hat
e7adefd3.wav,Acoustic_guitar
e7bf4291.wav,Double_bass
e819e784.wav,Violin_or_fiddle
e8285da5.wav,Flute
e8358d8d.wav,Hi-hat
e8453e75.wav,Bass_drum
e8582c7b.wav,Flute
e888546b.wav,Acoustic_guitar
e897db78.wav,Hi-hat
e8b706e7.wav,Bass_drum
e8cce8e8.wav,Snare_drum
e8d6b248.wav,Double_bass
e8e00924.wav,Snare_drum
e8ee43a1.wav,Saxophone
e8f862ba.wav,Acoustic_guitar
e8fa13d1.wav,Double_bass
e8fd7f2f.wav,Violin_or_fiddle
e92079c2.wav,Clarinet
e920cbbb.wav,Clarinet
e921cd20.wav,Hi-hat
e92bf0fa.wav,Acoustic_guitar
e9313222.wav,Snare_drum
e94c6d67.wav,Cello
e9566ccd.wav,Double_bass
e96f3298.wav,Flute
e9717322.wav,Double_bass
e97d9707.wav,Cello
e9cb8fb6.wav,Acoustic_guitar
e9da730a.wav,Violin_or_fiddle
e9e046cd.wav,Acoustic_guitar
e9f8566f.wav,Flute
ea168c74.wav,Saxophone
ea31f6ba.wav,Bass_drum
ea4bb0ac.wav,Clarinet
ea806dcf.wav,Clarinet
ea964ecc.wav,Double_bass
eace95fa.wav,Cello
ead10539.wav,Flute
eaec18a5.wav,Clarinet
eb0fae01.wav,Flute
eb18f542.wav,Acoustic_guitar
eb27071b.wav,Cello
eb413f20.wav,Cello
eb4e83d3.wav,Saxophone
eb4eb9c7.wav,Cello
eb520ad3.wav,Cello
eb521401.wav,Clarinet
eb9f3b2d.wav,Snare_drum
ebae8810.wav,Acoustic_guitar
ebdcf349.wav,Cello
ec2872e8.wav,Snare_drum
ec4c394c.wav,Violin_or_fiddle
ec61f6ef.wav,Flute
ec647286.wav,Saxophone
ec693023.wav,Clarinet
ec6afeb6.wav,Saxophone
ec6bec74.wav,Flute
ec74b3b7.wav,Cello
ec954b73.wav,Hi-hat
ecb12ae1.wav,Double_bass
ecb6ac6f.wav,Double_bass
ecc5cde3.wav,Cello
ed125cf8.wav,Acoustic_guitar
ed274378.wav,Violin_or_fiddle
ed3bb289.wav,Acoustic_guitar
ed5caa7c.wav,Saxophone
ed941e89.wav,Cello
edae9f54.wav,Flute
edd536a1.wav,Acoustic_guitar
edf3fa19.wav,Violin_or_fiddle
edfb16fa.wav,Snare_drum
ee1529d2.wav,Cello
ee16e702.wav,Saxophone
ee29b154.wav,Violin_or_fiddle
ee316ddb.wav,Hi-hat
ee46e326.wav,Snare_drum
ee7f82f8.wav,Bass_drum
ee8776ee.wav,Violin_or_fiddle
ee95e004.wav,Violin_or_fiddle
ee9b3800.wav,Snare_drum
eee11dd7.wav,Double_bass
ef04f00d.wav,Saxophone
ef15ef14.wav,Flute
ef5f80bb.wav,Acoustic_guitar
ef7ed762.wav,Acoustic_guitar
ef93493f.wav,Acoustic_guitar
efa14040.wav,Hi-hat
efc1953d.wav,Clarinet
efe648b4.wav,Flute
efed0c00.wav,Hi-hat
effd020c.wav,Clarinet
f01abfa9.wav,Saxophone
f01d4739.wav,Hi-hat
f0414445.wav,Saxophone
f042282c.wav,Double_bass
f0727eac.wav,Snare_drum
f074c2a8.wav,Cello
f0d315bc.wav,Saxophone
f0d644d1.wav,Clarinet
f0dfe343.wav,Hi-hat
f0f17a5c.wav,Double_bass
f0f48b44.wav,Cello
f1033230.wav,Bass_drum
f11109de.wav,Flute
f1403f83.wav,Clarinet
f1573152.wav,Snare_drum
f1754aea.wav,Snare_drum
f184970b.wav,Saxophone
f1a14bdb.wav,Saxophone
f1c07799.wav,Clarinet
f1dcd7d5.wav,Hi-hat
f1e4a107.wav,Cello
f1ff9d9f.wav,Acoustic_guitar
f21dd004.wav,Cello
f2310f0d.wav,Clarinet
f24ecfa8.wav,Snare_drum
f26131d8.wav,Bass_drum
f275265a.wav,Acoustic_guitar
f2762ba2.wav,Flute
f2ae390e.wav,Clarinet
f2b0e59d.wav,Acoustic_guitar
f2b78a6f.wav,Cello
f2c069ea.wav,Acoustic_guitar
f2c0cb1a.wav,Saxophone
f2cd6e50.wav,Acoustic_guitar
f30c9ba4.wav,Acoustic_guitar
f34e2853.wav,Flute
f37b69e6.wav,Saxophone
f39c4e54.wav,Double_bass
f3ad4270.wav,Saxophone
f3d16179.wav,Violin_or_fiddle
f3e77609.wav,Violin_or_fiddle
f3e9dea4.wav,Double_bass
f3fa8b78.wav,Bass_drum
f409e87c.wav,Clarinet
f40e1c0b.wav,Hi-hat
f40edcdd.wav,Acoustic_guitar
f42056cc.wav,Double_bass
f43f90a6.wav,Flute
f453d35f.wav,Saxophone
f4626032.wav,Bass_drum
f46e0e2e.wav,Double_bass
f4759653.wav,Acoustic_guitar
f47ebf8b.wav,Flute
f4b33ae6.wav,Double_bass
f4c630ea.wav,Flute
f50c93f9.wav,Violin_or_fiddle
f5172e7e.wav,Violin_or_fiddle
f52e7d48.wav,Saxophone
f567398e.wav,Clarinet
f56c277f.wav,Violin_or_fiddle
f5729f4f.wav,Snare_drum
f57b608c.wav,Violin_or_fiddle
f5d44b62.wav,Bass_drum
f5e20dce.wav,Flute
f5f24581.wav,Double_bass
f6037c59.wav,Saxophone
f624e165.wav,Cello
f63d9273.wav,Saxophone
f63f3703.wav,Double_bass
f6405e98.wav,Acoustic_guitar
f65291ce.wav,Bass_drum
f6a3a18f.wav,Snare_drum
f6a82a6c.wav,Hi-hat
f6c24a56.wav,Clarinet
f71056a8.wav,Acoustic_guitar
f739aa9a.wav,Snare_drum
f755b7c8.wav,Flute
f774e0c1.wav,Bass_drum
f798876b.wav,Bass_drum
f7fa885e.wav,Bass_drum
f82caa0e.wav,Clarinet
f834f946.wav,Cello
f86e5fb3.wav,Hi-hat
f8799d8d.wav,Double_bass
f87e8fb1.wav,Saxophone
f8a99b37.wav,Bass_drum
f8d96888.wav,Saxophone
f8db434b.wav,Cello
f8f2585d.wav,Acoustic_guitar
f93011d2.wav,Bass_drum
f964eaba.wav,Double_bass
f9653de8.wav,Cello
f97695a4.wav,Double_bass
f97dbc8e.wav,Flute
f991a90c.wav,Saxophone
f9a85ce0.wav,Flute
f9c912b9.wav,Snare_drum
f9c99cbd.wav,Cello
fa101519.wav,Violin_or_fiddle
fa2155fc.wav,Double_bass
fa32109e.wav,Flute
fa481b8b.wav,Cello
fa4d4a92.wav,Acoustic_guitar
fa653b7a.wav,Saxophone
fa68671d.wav,Hi-hat
fa71933a.wav,Double_bass
fa722117.wav,Saxophone
fa901492.wav,Double_bass
fac473ef.wav,Acoustic_guitar
faede4eb.wav,Violin_or_fiddle
faee8791.wav,Double_bass
faee94af.wav,Flute
fb108a65.wav,Flute
fb64d9d4.wav,Double_bass
fb7b1a38.wav,Double_bass
fb7c5e36.wav,Acoustic_guitar
fb7ed0a8.wav,Violin_or_fiddle
fb9bd1f5.wav,Flute
fba51845.wav,Violin_or_fiddle
fbb6233a.wav,Bass_drum
fc139bca.wav,Snare_drum
fc55d588.wav,Acoustic_guitar
fc9db86a.wav,Cello
fca6de7c.wav,Acoustic_guitar
fcb2757b.wav,Flute
fcbc3889.wav,Snare_drum
fcbf1b7d.wav,Violin_or_fiddle
fcc56f50.wav,Snare_drum
fcd11bc8.wav,Violin_or_fiddle
fceb6212.wav,Acoustic_guitar
fcfafbc8.wav,Double_bass
fd1638dd.wav,Flute
fd16747a.wav,Saxophone
fd688f3d.wav,Violin_or_fiddle
fd833f09.wav,Double_bass
fdab5c38.wav,Flute
fdc342a3.wav,Flute
fdd5ec1f.wav,Hi-hat
fddb09fd.wav,Acoustic_guitar
fddf576c.wav,Hi-hat
fe0cb23e.wav,Clarinet
fe136f34.wav,Saxophone
fe4d3c34.wav,Cello
fe76c972.wav,Flute
fe88dcb9.wav,Hi-hat
fea8ae24.wav,Double_bass
feb981f4.wav,Double_bass
fec00143.wav,Violin_or_fiddle
fecb559e.wav,Cello
fed181cb.wav,Hi-hat
fef60012.wav,Double_bass
ff038671.wav,Saxophone
ff0c153b.wav,Saxophone
ff0d3545.wav,Snare_drum
ff11628d.wav,Bass_drum
ff12dece.wav,Saxophone
ff1c8159.wav,Flute
ff3f21e7.wav,Snare_drum
ff55a1e2.wav,Acoustic_guitar
ff752a0c.wav,Clarinet
ff875923.wav,Cello
ffc92b01.wav,Cello
